"journals/vldb/KornLKF00","Quantifiable Data Mining Using Ratio Rules","F Korn, A Labrinidis, Y Kotidis, C Faloutsos","VLDB J.","2000"
"journals/vldb/SheikholeslamiCZ00","WaveCluster: A Wavelet Based Clustering Approach for Spatial Data in Very Large Databases","G Sheikholeslami, S Chatterjee, A Zhang","VLDB J.","2000"
"journals/vldb/GibsonKR00","Clustering Categorical Data: An Approach Based on Dynamical Systems","D Gibson, J Kleinberg, P Raghavan","VLDB J.","2000"
"journals/vldb/KnorrNT00","Distance-Based Outliers: Algorithms and Applications","E Knorr, R Ng, V Tucakov","VLDB J.","2000"
"journals/vldb/TorpJS00","Effective Timestamping in Databases","K Torp, C Jensen, R Snodgrass","VLDB J.","2000"
"journals/vldb/WidomS00","Foreword by the VLDB '98 PC Chairmen: Best Papers of VLDB '98","N/A","N/A","2000"
"journals/vldb/HaasCLS97","Seeking the Truth About ad hoc Join Costs","L Haas, M Carey, M Livny, A Shukla","VLDB J.","1997"
"journals/vldb/PanagosB97","Synchronization and Recovery in a Client-Server Storage System","E Panagos, A Biliris","VLDB J.","1997"
"journals/vldb/Cobb97","The Impact of Technology on Commercial Transaction Processing","E Cobb","VLDB J.","1997"
"journals/vldb/LometS97","Concurrency and Recovery for Index Trees","D Lomet, B Salzberg","VLDB J.","1997"
"journals/vldb/SteinbrunnMK97","Heuristic and Randomized Optimization for the Join Ordering Problem","M Steinbrunn, G Moerkotte, A Kemper","VLDB J.","1997"
"journals/vldb/BerchtoldKK97","Using Extended Feature Objects for Partial Similarity Retrieval","S Berchtold, D Keim, H Kriegel","VLDB J.","1997"
"journals/vldb/MuckP97","A Configrable Type Hierarchy Index for OODB","T MA¼ck, M Polaschek","VLDB J.","1997"
"journals/vldb/BohmAnY97","Structured Document Storage and Refined Declarative and Navigational Access Mechanisms in HyperStorM","K BA¶hm, K Aberer, E Neuhold, X Yang","VLDB J.","1997"
"journals/vldb/SinghalS97","Analysis of Locking Behavior in Three Real Database Systems","V Singhal, A Smith","VLDB J.","1997"
"journals/vldb/Antoshenkov97","Dictionary-Based Order-Preserving String Compression","G Antoshenkov","VLDB J.","1997"
"journals/vldb/IoannidisNSS97","Parametric Query Optimization","Y Ioannidis, R Ng, K Shim, T Sellis","VLDB J.","1997"
"journals/vldb/ChenHY97","On Applying Hash Filters to Improving the Execution of Multi-Join Queries","M Chen, H Hsiao, P Yu","VLDB J.","1997"
"journals/vldb/MehrotraKS97","Concurrency Control in Hierarchical Multidatabase Systems","S Mehrotra, H Korth, A Silberschatz","VLDB J.","1997"
"journals/vldb/CatarciSC97","Graphical Interaction with Heterogeneous Databases","T Catarci, G Santucci, J Cardiff","VLDB J.","1997"
"journals/vldb/PapazogluK97","A Database Model for Object Dynamics","M Papazoglou, B KrA¤mer","VLDB J.","1997"
"journals/vldb/AbiteboulCM98","A Logical View of Structured Files","S Abiteboul, S Cluet, T Milo","VLDB J.","1998"
"journals/vldb/OoiTCH98","Fast Image Retrieval Using Color-Spatial Information","B Ooi, K Tan, T Chua, W Hsu","VLDB J.","1998"
"journals/vldb/ChakrabartiDAR98","Scalable Feature Selection, Classification and Signature Generation for Organizing Large Text Databases into Hierarchical Topic Taxonomies","S Chakrabarti, B Dom, R Agrawal, P Raghavan","VLDB J.","1998"
"journals/vldb/NgC98","Integrating Reliable Memory in Databases","W Ng, P Chen","VLDB J.","1998"
"journals/vldb/RoySSSA98","Garbage Collection in Object-Oriented Databases Using Transactional Cyclic Reference Counting","P Roy, S Seshadri, A Silberschatz, S Sudarshan, S Ashwin","VLDB J.","1998"
"journals/vldb/KraissW98","Integrated Document Caching and Prefetching in Storage Hierarchies Based on Markov-Chain Predictions","A Kraiss, G Weikum","VLDB J.","1998"
"journals/vldb/SofferS98","Integrating Symbolic Images into a Multimedia Database System Using Classification and Abstraction Approaches","A Soffer, H Samet","VLDB J.","1998"
"journals/vldb/Seshadri98","Enhanced Abstract Data Types in Object-Relational Databases","P Seshadri","VLDB J.","1998"
"journals/vldb/DiazJ97","EXACT: An Extensible Approach to Active Object-Oriented Databases","O DA­az, A Jaime","VLDB J.","1997"
"journals/vldb/FahlR97","Query Processing Over Object Views of Relational Data","G Fahl, T Risch","VLDB J.","1997"
"journals/vldb/Han98","Optimizing Relational Queries in Connection Hypergraphs: Nested Queries, Views, and Binding Propagations","J Han","VLDB J.","1998"
"journals/vldb/MehtaGPN98","The OODB Path-Method Generator (PMG) Using Access Weights and Precomputed Access Relevance","A Mehta, J Geller, Y Perl, E Neuhold","VLDB J.","1998"
"journals/vldb/HansonCDERTX98","A Flexible and Recoverable Client/Server Database Event Notification System","E Hanson, I Chen, R Dastur, K Engel, V Ramaswamy, W Tan, C Xu","VLDB J.","1998"
"journals/vldb/ScheuermannWZ98","Data Partitioning and Load Balancing in Parallel Disk Systems","P Scheuermann, G Weikum, P Zabback","VLDB J.","1998"
"journals/vldb/IshakbeyogluO98","Maintenance of Implication Integrity Constraints Under Updates to Constraints","N Ishakbeyoglu, Z A–zsoyoglu","VLDB J.","1998"
"journals/vldb/DesslochHMMT98","Advanced Data Processing in KRISYS: Modeling Concepts, Implementation Techniques, and Client/Server Issues","S DeAŸloch, T HA¤rder, N Mattos, B Mitschang, J Thomas","VLDB J.","1998"
"journals/vldb/AilamakiDH02","Data page layouts for relational databases on deep memory hierarchies","A Ailamaki, D DeWitt, M Hill","VLDB J.","2002"
"journals/vldb/HuntAI02","Database indexing for large DNA and protein sequence collections","E Hunt, M Atkinson, R Irving","VLDB J.","2002"
"journals/vldb/AguileraCMVV02","Views in a large-scale XML repository","V Aguilera, S Cluet, T Milo, P Veltri, D Vodislav","VLDB J.","2002"
"journals/vldb/ApersCS02","Editorial","N/A","N/A","2002"
"journals/vldb/FengYLH02","A template model for multidimensional inter-transactional association rules","L Feng, J Yu, H Lu, J Han","VLDB J.","2002"
"journals/vldb/NanopoulosM02","Efficient similarity search for market basket data","A Nanopoulos, Y Manolopoulos","VLDB J.","2002"
"journals/vldb/HjaltasonS02","Speeding up construction of PMR quadtree-based spatial indexes","G Hjaltason, H Samet","VLDB J.","2002"
"journals/vldb/SakuraiYUK02","Spatial indexing of high-dimensional data based on relative approximation","Y Sakurai, M Yoshikawa, S Uemura, H Kojima","VLDB J.","2002"
"journals/vldb/FerrariAABC02","An authorization system for digital libraries","E Ferrari, N Adam, V Atluri, E Bertino, U Capuozzo","VLDB J.","2002"
"journals/vldb/RafieiM02","Efficient retrieval of similar shapes","D Rafiei, A Mendelzon","VLDB J.","2002"
"journals/vldb/Navarro02","Searching in metric spaces by spatial approximation","G Navarro","VLDB J.","2002"
"journals/vldb/SaltenisJ02","Indexing of now-relative spatio-bitemporal data","S Saltenis, C Jensen","VLDB J.","2002"
"journals/vldb/MaratheS02","Query processing techniques for arrays","A Marathe, K Salem","VLDB J.","2002"
"journals/vldb/MihailaRT02","Locating and accessing data repositories with WebSemantics","G Mihaila, L Raschid, A Tomasic","VLDB J.","2002"
"journals/vldb/GrefenVA01","Global transaction support for workflow management systems: from formal specification to practical implementation","P Grefen, J Vonk, P Apers","VLDB J.","2001"
"journals/vldb/Halevy01","Answering queries using views: A survey","A Halevy","VLDB J.","2001"
"journals/vldb/ChandrasekaranF03","PSoup: a system for streaming queries over streaming data","S Chandrasekaran, M Franklin","VLDB J.","2003"
"journals/vldb/AgrawalHK03","Watermarking relational data: framework, algorithms and analysis","R Agrawal, P Haas, J Kiernan","VLDB J.","2003"
"journals/vldb/ShethTP03","Complex relationships and knowledge discovery support in the InfoQuilt system","A Sheth, S Thacker, S Patel","VLDB J.","2003"
"journals/vldb/VerykiosME03","A Bayesian decision model for cost optimal record matching","V Verykios, G Moustakides, M Elfeky","VLDB J.","2003"
"journals/vldb/MedjahedBBNE03","Business-to-business interactions: issues and enabling technologies","B Medjahed, B Benatallah, A Bouguettaya, A Ngu, A Elmagarmid","VLDB J.","2003"
"journals/vldb/Ozsu03","New partnership with ACM and update on the journal","M A–zsu","VLDB J.","2003"
"journals/vldb/CuiW03","Lineage tracing for general data warehouse transformations","Y Cui, J Widom","VLDB J.","2003"
"journals/vldb/ChienTZ02","Efficient schemes for managing multiversionXML documents","S Chien, V Tsotras, C Zaniolo","VLDB J.","2002"
"journals/vldb/ChanFGR02","Efficient filtering of XML documents with XPath expressions","C Chan, P Felber, M Garofalakis, R Rastogi","VLDB J.","2002"
"journals/vldb/IvesHW02","An XML query engine for network-bound data","Z Ives, A Halevy, D Weld","VLDB J.","2002"
"journals/vldb/Halevy02","Guest Editorial","N/A","N/A","2002"
"journals/vldb/JagadishACLNPPSWWY02","TIMBER: A native XML database","H Jagadish, S Al-Khalifa, A Chapman, L Lakshmanan, A Nierman, S Paparizos, J Patel, D Srivastava, N Wiwatwattana, Y Wu, C Yu","VLDB J.","2002"
"journals/vldb/FiebigHKMNSW02","Anatomy of a native XML base management system","T Fiebig, S Helmer, C Kanne, G Moerkotte, J Neumann, R Schiele, T Westmann","VLDB J.","2002"
"journals/vldb/Amer-YahiaCLS02","Tree pattern query minimization","S Amer-Yahia, S Cho, L Lakshmanan, D Srivastava","VLDB J.","2002"
"journals/vldb/AnGSVKI02","Energy-performance trade-offs for spatial access methods on memory-resident data","N An, S Gurumurthi, A Sivasubramaniam, N Vijaykrishnan, M Kandemir, M Irwin","VLDB J.","2002"
"journals/vldb/ChirkovaHS02","A formal perspective on the view selection problem","R Chirkova, A Halevy, D Suciu","VLDB J.","2002"
"journals/vldb/LeeSC01","A graph-theoretic model for optimizing queries involving methods","C Lee, C Shih, Y Chen","VLDB J.","2001"
"journals/vldb/NguSHL01","Combining multi-visual features for efficient indexing in a large image database","A Ngu, Q Sheng, D Huynh, R Lei","VLDB J.","2001"
"journals/vldb/ShegalovGW01","XML-enabled workflow management for e-services across heterogeneous platforms","G Shegalov, M Gillmann, G Weikum","VLDB J.","2001"
"journals/vldb/BraumandlKKKKSS01","ObjectGlobe: Ubiquitous query processing on the Internet","R Braumandl, M Keidl, A Kemper, D Kossmann, A Kreutz, S Seltzsam, K Stocker","VLDB J.","2001"
"journals/vldb/BernsteinPS00","Context-based prefetch - an optimization for implementing objects on relations","P Bernstein, S Pal, D Shutt","VLDB J.","2000"
"journals/vldb/WangW01","Indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches","C Wang, X Wang","VLDB J.","2001"
"journals/vldb/LiCHH01","Supporting efficient multimedia database exploration","W Li, K Candan, K Hirata, Y Hara","VLDB J.","2001"
"journals/vldb/CombiP01","HMAP - A temporal data model managing intervals with different granularities and indeterminacy from natural language sentences","C Combi, G Pozzi","VLDB J.","2001"
"journals/vldb/ManegoldBK00","Optimizing database architecture for the new bottleneck: memory access","S Manegold, P Boncz, M Kersten","VLDB J.","2000"
"journals/vldb/JagadishKNS00","One-dimensional and multi-dimensional substring selectivity estimation","H Jagadish, O Kapitskaia, R Ng, D Srivastava","VLDB J.","2000"
"journals/vldb/ClaussenKKW00","Exploiting early sorting and early partitioning for decisionsupport query processing","J ClauAŸen, A Kemper, D Kossmann, C Wiesner","VLDB J.","2000"
"journals/vldb/Atkinson00","Guest editorial","N/A","N/A","2000"
"journals/vldb/FuCCM00","Dynamic vp-Tree Indexing for n-Nearest Neighbor Search Given Pair-Wise Distances","A Fu, P Chan, Y Cheung, Y Moon","VLDB J.","2000"
"journals/vldb/MirbelPSTV00","Checking the Temporal Integrity of Interactive Multimedia Documents","I Mirbel, B Pernici, T Sellis, S Tserkezoglou, M Vazirgiannis","VLDB J.","2000"
"journals/vldb/TanGO00","Progressive evaluation of nested aggregate queries","K Tan, C Goh, B Ooi","VLDB J.","2000"
"journals/vldb/RamanRH00","Online dynamic reordering","V Raman, B Raman, J Hellerstein","VLDB J.","2000"
"journals/vldb/LaurentLSV01","Monotonic complements for independent data warehouses","D Laurent, J LechtenbA¶rger, N Spyratos, G Vossen","VLDB J.","2001"
"journals/vldb/ShanmugasundaramSBCLPR01","Efficiently publishing relational data as XML documents","J Shanmugasundaram, E Shekita, R Barr, M Carey, B Lindsay, H Pirahesh, B Reinwald","VLDB J.","2001"
"journals/vldb/RahmB01","A survey of approaches to automatic schema matching","E Rahm, P Bernstein","VLDB J.","2001"
"journals/vldb/TurkerG01","Semantic integrity support in SQL: 1999 and commercial (object-)relational database management systems","C TA¼rker, M Gertz","VLDB J.","2001"
"journals/vldb/PucheralBVB01","PicoDBMS: Scaling down database techniques for the smartcard","P Pucheral, L Bouganim, P Valduriez, C Bobineau","VLDB J.","2001"
"journals/vldb/ChangG01","Approximate query mapping: Accounting for translation closeness","K Chang, H Garcia-Molina","VLDB J.","2001"
"journals/vldb/ChakrabartiGRS01","Approximate query processing using wavelets","K Chakrabarti, M Garofalakis, R Rastogi, K Shim","VLDB J.","2001"
"journals/vldb/MecellaP01","Designing wrapper components for e-services in integrating heterogeneous systems","M Mecella, B Pernici","VLDB J.","2001"
"journals/vldb/BonifatiCP01","Active rules for XML: A new paradigm for E-services","A Bonifati, S Ceri, S Paraboschi","VLDB J.","2001"
"journals/vldb/PottingerH01","MiniCon: A scalable algorithm for answering queries using views","R Pottinger, A Halevy","VLDB J.","2001"
"journals/vldb/Sarawagi01","User-cognizant multidimensional analysis","S Sarawagi","VLDB J.","2001"
"journals/vldb/CasatiSG01","E-Services - Guest editorial","N/A","N/A","2001"
"journals/vldb/EyalM01","Integrating and customizing heterogeneous e-commerce applications","A Eyal, T Milo","VLDB J.","2001"
"journals/vldb/SuHHHLWLPLL01","An Internet-based negotiation server for e-commerce","S Su, C Huang, J Hammer, Y Huang, H Li, L Wang, Y Liu, C Pluempitiwiriyawej, M Lee, H Lam","VLDB J.","2001"
"journals/vldb/DattaDVRN01","An architecture to support scalable online personalization on the Web","A Datta, K Dutta, D VanderMeer, K Ramamritham, S Navathe","VLDB J.","2001"
"journals/vldb/TsatalosSI96","The GMAP: A Versatile Tool for Physical Data Independence","O Tsatalos, M Solomon, Y Ioannidis","VLDB J.","1996"
"journals/vldb/PoulovassilisS96","Algebraic Query Optimisation for Database Programming Languages","A Poulovassilis, C Small","VLDB J.","1996"
"journals/vldb/OoiHLT96","Index Nesting - An Efficient Approach to Indexing in Object-Oriented Databases","B Ooi, J Han, H Lu, K Tan","VLDB J.","1996"
"journals/vldb/ShyyASL96","The Design and Implementation of K: A High-Level Knowledge-Base Programming Language of OSAM*.KBMS","Y Shyy, J Arroyo, S Su, H Lam","VLDB J.","1996"
"journals/vldb/RamamrithamC96","A Taxonomy of Correctness Criteria in Database Applications","K Ramamritham, P Chrysanthis","VLDB J.","1996"
"journals/vldb/KellerB96","A Predicate-based Caching Scheme for Client-Server Database Architectures","A Keller, J Basu","VLDB J.","1996"
"journals/vldb/AmielBDS96","Type-safe Relaxing of Schema Consistency Rules for Flexible Modeling in OODBMS","E Amiel, M Bellosta, E Dujardin, E Simon","VLDB J.","1996"
"journals/vldb/BeckerGOSW96","An Asymptotically Optimal Multiversion B-Tree","B Becker, S Gschwind, T Ohler, B Seeger, P Widmayer","VLDB J.","1996"
"journals/vldb/MylopoulosCPST96","Building Knowledge Base Management Systems","J Mylopoulos, V Chaudhri, D Plexousakis, A Shrufi, T Topaloglou","VLDB J.","1996"
"journals/vldb/EvangelidisS97","The hB-Pi-Tree: A Multi-Attribute Index Supporting Concurrency, Recovery and Node Consolidation","G Evangelidis, D Lomet, B Salzberg","VLDB J.","1997"
"journals/vldb/MehtaD97","Data Placement in Shared-Nothing Parallel Database Systems","M Mehta, D DeWitt","VLDB J.","1997"
"journals/vldb/HarderR96","Access Path Support for Referential Integrity in SQL2","T HA¤rder, J Reinert","VLDB J.","1996"
